attempts,time_played,booster_used,level_completion_time,specific_action_usage,lives_from_ads,purchase_amount,purchase_date,device_type,os_version,friend_invites_sent,friend_invites_received,guild_chat_messages,facebook_connect_status,social_engagement_through_facebook,churn,hard_level,purchase_month,ps
91,2390,16,468,fish usage,8,38.1,2023-09-05,android,11.5,11,3,60,0,low,0,0,9.0,0.26491383138912783
167,800,7,180,fish usage,6,12.16,2023-09-05,android,18.2,4,112,0,0,low,0,0,9.0,0.25928030914807637
4,800,95,943,extra moves,8,24.83,2023-09-05,iphone,18.3,22,7,0,0,high,1,0,9.0,0.3345094263088875
400,800,14,1209,striped candy swipe,9,15.73,2023-09-05,android,13.4,0,0,21,0,low,0,0,9.0,0.2510927107771257
25,5399,35,2280,wrapped candy blast,0,4.37,2023-09-05,ipad,17.5,17,18,12,0,low,0,0,9.0,0.15161334670308516
155,800,18,50,striped candy swipe,45,9.87,2023-09-05,iphone,13.2,0,14,20,0,low,0,0,9.0,0.21730757647114665
285,10936,90,281,striped candy swipe,31,25.23,2023-09-05,iphone,11.2,8,8,11,0,low,1,0,9.0,0.20762012348672954
288,800,68,1304,extra moves,41,3.37,2023-09-05,iphone,11.2,21,8,39,0,low,0,0,9.0,0.2119646351390228
272,800,14,1589,fish usage,0,23.55,2023-09-05,android,13.3,7,22,12,0,low,0,1,9.0,0.16910381367785474
96,800,8,499,wrapped candy blast,5,26.22,2023-09-05,iphone,13.5,4,33,0,0,low,1,0,9.0,0.24108487301890874
8,800,12,57,wrapped candy blast,8,22.84,2023-09-05,ipad,12.7,16,21,18,0,low,0,0,9.0,0.19433650606965017
68,1726,3,1045,extra time boost,25,2.96,2023-09-05,android,12.5,2,2,116,0,moderate,0,0,9.0,0.22565537116398876
400,37868,0,370,color bomb usage,0,25.95,2023-09-05,android,19.2,1,4,17,0,high,0,0,9.0,0.17348914899191653
211,800,10,2280,fish usage,0,16.28,2023-09-04,android,12.3,27,0,0,1,low,1,0,9.0,0.21541163987707476
4,800,12,352,extra moves,20,6.73,2023-09-04,iphone,11.2,0,22,38,0,low,1,1,9.0,0.21129256193083717
308,800,11,50,fish usage,0,28.62,2023-09-04,ipad,14.2,0,0,0,0,low,0,0,9.0,0.26649915495145915
234,35620,1,97,wrapped candy blast,1,9.64,2023-09-04,android,15.1,14,3,1,0,low,0,0,9.0,0.3792187028254158
111,2904,25,471,special candy swap,14,6.7,2023-09-04,ipad,11.2,6,7,7,1,low,1,0,9.0,0.201121923793327
214,30496,77,817,extra moves,17,0.64,2023-09-04,iphone,11.6,7,0,35,0,low,0,0,9.0,0.2519452407388784
298,9586,0,50,extra moves,0,2.91,2023-09-03,ipad,15.1,0,0,0,1,low,0,1,9.0,0.3183576711578537
400,800,52,334,striped candy blast,2,5.65,2023-09-03,ipad,12.7,76,13,15,0,low,1,0,9.0,0.19758352833780923
279,2379,9,510,wrapped candy blast,0,1.38,2023-09-03,android,12.1,0,3,7,0,low,0,0,9.0,0.25254594779098155
9,800,35,572,wrapped candy blast,10,14.92,2023-09-03,android,12.6,11,83,110,1,low,0,0,9.0,0.16687624770963355
95,2142,0,50,fish usage,0,99.99,2023-09-03,iphone,17.4,7,112,2,1,low,0,0,9.0,0.21441022550821728
339,17816,1,667,color bomb usage,0,86.7,2023-09-03,iphone,12.9,36,13,20,1,low,0,0,9.0,0.22631485054210634
68,8423,6,50,striped candy swipe,1,21.68,2023-09-03,iphone,13.6,25,8,6,1,low,0,0,9.0,0.2977204803089465
4,800,65,133,color bomb usage,20,22.37,2023-09-03,ipad,16.4,13,5,0,0,low,0,0,9.0,0.36949470159019326
32,800,68,111,extra moves,37,35.82,2023-09-03,android,11.2,5,5,3,0,low,1,0,9.0,0.24274731981648442
96,95000,29,229,color bomb creation,0,2.12,2023-09-03,ipad,16.9,0,0,5,0,low,1,0,9.0,0.29838995332886026
22,1000,0,371,color bomb creation,0,57.94,2023-09-03,iphone,19.3,3,0,0,1,low,0,0,9.0,0.3344657754147199
393,32072,71,50,striped candy swipe,3,14.35,2023-09-03,ipad,12.3,56,20,66,0,low,0,0,9.0,0.17266922726862155
90,91017,2,50,extra time boost,6,8.57,2023-09-02,iphone,12.8,6,7,68,1,low,0,0,9.0,0.24340733186557317
253,10576,7,102,color bomb creation,16,5.74,2023-09-02,ipad,17.4,16,0,2,1,low,1,1,9.0,0.22309310653876532
15,800,14,408,wrapped candy blast,3,18.76,2023-09-02,android,12.5,40,6,3,0,low,0,0,9.0,0.22152173985260948
70,800,8,321,striped candy swipe,26,1.2,2023-09-02,android,17.8,5,0,0,1,low,0,0,9.0,0.2459832215396842
50,6638,3,526,special candy swap,49,99.4,2023-09-02,iphone,14.9,39,7,3,0,high,0,0,9.0,0.237949974150486
310,6348,95,50,special candy swap,2,12.99,2023-09-02,ipad,15.4,4,1,12,0,low,0,0,9.0,0.32076122248698713
4,800,6,50,special candy swap,1,7.82,2023-09-02,ipad,15.7,36,3,6,1,low,1,1,9.0,0.26859312418109915
189,11571,12,385,wrapped candy swap,0,99.99,2023-09-02,ipad,12.4,8,30,43,0,low,1,1,9.0,0.2607379573588491
85,29263,0,729,fish usage,9,10.52,2023-09-02,iphone,14.6,7,0,7,0,low,0,0,9.0,0.24469936719702728
62,800,0,50,fish usage,2,4.66,2023-09-02,iphone,15.0,3,17,0,0,low,0,1,9.0,0.1914516504378734
119,800,35,50,extra moves,4,9.92,2023-09-02,iphone,13.4,29,18,18,1,low,1,1,9.0,0.21413498101104514
4,3098,19,209,extra moves,0,25.38,2023-09-02,ipad,11.2,12,63,12,0,low,0,0,9.0,0.19754776418642112
110,29125,25,793,rewarded_boosters,22,24.82,2023-09-02,ipad,11.2,1,16,9,0,low,1,0,9.0,0.19765421277254633
146,800,95,956,striped candy blast,8,19.9,2023-09-02,ipad,12.0,17,8,120,0,low,0,0,9.0,0.18758279211465445
39,800,67,1156,fish usage,13,3.55,2023-09-02,android,16.8,0,15,10,0,low,0,0,9.0,0.32436030926268966
96,800,11,274,fish usage,0,99.99,2023-09-01,android,11.6,7,18,48,1,low,1,0,9.0,0.2703157326279868
137,6126,23,50,wrapped candy blast,1,10.78,2023-08-02,ipad,17.9,22,8,0,0,low,1,0,8.0,0.3081167186486216
93,30283,0,168,special candy swap,0,24.56,2023-08-02,iphone,11.2,0,112,1,0,low,0,0,8.0,0.21748737711854033
13,2155,0,179,striped candy blast,0,7.42,2023-08-02,android,11.2,5,7,8,0,low,0,1,8.0,0.2591598724349131
45,95000,71,1310,fish usage,4,16.28,,iphone,15.7,9,22,26,1,low,0,0,,0.2836218705919575
208,3304,0,50,special candy swap,0,16.28,,ipad,11.9,54,26,29,0,low,0,0,,0.30440984273345023
281,6069,7,50,wrapped candy blast,18,16.28,,iphone,12.7,17,70,13,0,low,0,0,,0.20934768242563537
4,800,3,71,extra moves,9,16.28,,ipad,11.7,7,0,22,0,high,0,0,,0.1991739213374939
4,3382,95,806,extra moves,44,16.28,,ipad,11.3,20,5,27,0,low,0,0,,0.18204040126648452
4,800,0,171,extra time boost,22,16.28,,ipad,11.4,6,0,0,1,low,0,0,,0.14045247181522005
171,7444,34,1019,color bomb usage,2,16.28,,ipad,12.5,28,3,11,0,low,0,0,,0.1820764656634251
4,800,28,346,color bomb usage,11,16.28,,android,11.5,6,36,91,0,low,0,0,,0.2746301083265294
4,800,60,120,wrapped candy blast,10,16.28,,ipad,14.7,58,1,40,1,low,0,0,,0.26107492982367453
4,800,14,412,color bomb usage,49,16.28,,ipad,17.8,27,18,56,0,low,0,0,,0.1991531959056131
318,8194,0,50,extra moves,8,16.28,,android,12.2,16,2,4,1,low,0,0,,0.38640344937189486
4,800,5,50,fish usage,13,16.28,,iphone,13.7,0,0,9,1,low,1,1,,0.18427826628965532
400,7487,95,722,extra time boost,12,16.28,,android,14.4,5,13,7,0,low,0,0,,0.31104399315249587
4,800,4,50,striped candy blast,0,16.28,,android,13.1,8,6,0,0,low,1,0,,0.30651649288584104
125,1517,14,169,extra time boost,3,16.28,,iphone,15.3,16,35,11,1,low,1,1,,0.27698988684640335
16,4993,48,50,special candy swap,2,16.28,,ipad,11.2,6,19,25,0,low,0,0,,0.20300544590422895
4,37960,26,927,striped candy swipe,0,16.28,,ipad,15.7,6,12,0,1,low,0,1,,0.27115954126485364
10,800,75,50,color bomb creation,11,16.28,,ipad,15.2,5,19,13,0,low,1,0,,0.24462403867129662
4,800,10,50,fish usage,11,16.28,,ipad,18.0,29,0,16,0,low,1,0,,0.20095100427966175
109,31896,30,91,fish usage,7,23.29,,ipad,17.9,26,83,1,0,moderate,0,0,,0.2975634365356391
4,800,95,50,extra moves,3,5.27,,ipad,11.2,0,2,49,0,low,1,0,,0.20514943355377732
4,19880,24,50,extra time boost,3,16.28,,ipad,11.2,44,0,3,0,low,0,1,,0.20300544590422895
76,8757,8,50,special candy swap,0,16.28,,android,12.2,1,18,5,0,low,0,0,,0.38640344937189486
9,16728,70,1472,striped candy blast,40,16.28,,android,16.0,76,0,9,0,low,0,0,,0.15320444431475705
4,76249,35,298,fish usage,13,16.28,,iphone,17.1,29,0,9,0,low,0,0,,0.3343121223394538
392,15772,11,339,extra moves,0,16.28,,ipad,11.2,10,0,10,1,low,1,1,,0.20300544590422895
49,8816,3,50,extra moves,11,16.28,,android,13.3,7,0,13,0,low,0,0,,0.19905230211053618
4,63146,95,50,wrapped candy blast,0,16.28,,ipad,13.0,2,0,3,1,low,1,0,,0.16492763666039484
38,2646,25,175,striped candy swap,0,16.28,,ipad,12.6,0,0,20,0,low,0,0,,0.13436245982739492
50,800,6,378,fish usage,49,16.28,,iphone,15.5,17,0,0,0,low,0,0,,0.22009304192573553
4,800,11,433,color bomb creation,3,1.68,,ipad,11.2,19,26,37,0,low,1,0,,0.20585213920716772
8,800,1,50,special candy swap,49,12.23,,iphone,19.2,76,0,31,1,low,0,0,,0.14984296045780954
80,17980,95,1634,striped candy swipe,11,16.28,,ipad,11.9,7,8,0,0,low,1,0,,0.30440984273345023
4,800,9,50,color bomb usage,3,16.28,,ipad,14.6,24,27,7,0,low,0,0,,0.2363122341093625
324,32105,4,216,extra time boost,0,18.12,,iphone,11.2,13,9,0,0,moderate,0,0,,0.21288207637057105
4,2843,7,639,wrapped candy blast,8,12.36,,ipad,13.8,54,0,65,0,low,0,0,,0.36160016830632125
317,800,66,632,extra moves,10,16.28,,android,16.7,3,53,0,0,low,0,1,,0.41039190293206346
4,800,3,226,extra moves,8,16.28,,ipad,17.4,15,6,17,0,low,1,1,,0.22492370044094273
86,4187,38,927,wrapped candy swap,7,16.28,,iphone,11.8,13,3,11,0,low,0,0,,0.311939305328091
365,800,8,806,extra time boost,0,16.28,,ipad,13.5,0,0,0,1,low,0,0,,0.23616190759881334
70,800,10,213,striped candy swap,6,16.28,,ipad,13.5,7,54,91,0,low,0,0,,0.23616190759881334
179,8130,26,1198,color bomb usage,0,16.28,,ipad,12.4,7,50,33,1,low,0,0,,0.28524081452353917
333,6650,1,2062,special candy swap,44,16.28,,iphone,15.3,76,1,12,0,low,0,1,,0.27698988684640335
4,5496,0,50,extra time boost,24,16.28,,iphone,14.2,13,0,0,0,low,0,0,,0.28652631461554495
4,16713,1,50,extra time boost,2,16.28,,ipad,11.2,7,23,13,0,low,0,1,,0.20300544590422895
400,5524,95,488,extra time boost,0,16.28,,iphone,11.2,0,0,25,1,low,0,0,,0.21325194208839376
4,800,1,127,special candy swap,3,16.28,,ipad,11.2,16,1,63,1,low,0,0,,0.20300544590422895
4,800,13,420,striped candy swipe,25,16.28,,android,16.0,15,0,21,0,low,0,0,,0.15383732018339186
4,800,11,50,fish usage,14,16.28,,ipad,13.9,19,5,30,0,low,1,0,,0.1505718194622575
4,9981,74,50,extra time boost,0,16.28,,ipad,11.2,58,112,13,1,low,0,0,,0.20300544590422895
400,800,0,50,extra time boost,13,16.28,,iphone,11.5,76,25,3,0,low,1,0,,0.23404544300398109
198,2356,10,517,striped candy swipe,12,16.28,,android,11.2,28,4,12,1,low,0,0,,0.2514144317334905
290,800,1,50,striped candy swipe,17,16.28,,ipad,12.3,6,17,0,0,low,0,0,,0.17566858830197626
279,9132,1,150,fish usage,32,16.28,,ipad,13.2,18,0,25,0,low,0,0,,0.20946969708962787
4,800,11,105,wrapped candy blast,0,16.28,,iphone,12.0,29,6,89,1,low,1,0,,0.2016352250357119
4,800,0,640,special candy swap,12,16.28,,ipad,15.1,55,17,11,1,low,0,1,,0.31990872316269425
4,800,95,314,striped candy swipe,0,16.28,,ipad,14.3,7,14,69,0,low,0,1,,0.37727987523489837
4,18541,83,898,fish usage,6,16.28,,iphone,14.2,16,0,0,0,low,0,0,,0.28652631461554495
4,8165,0,99,wrapped candy blast,0,16.28,,ipad,19.3,76,8,0,0,low,0,0,,0.33690335442076175
4,10039,0,50,fish usage,13,16.28,,android,16.1,52,16,33,1,low,0,1,,0.3215770190276887
4,800,14,1175,fish usage,49,16.28,,ipad,11.5,18,20,4,0,high,1,1,,0.22308314082895764
27,800,12,128,fish usage,9,16.28,,ipad,14.3,18,7,2,0,low,0,0,,0.37727987523489837
4,1697,95,50,color bomb creation,0,16.28,,android,15.9,0,0,5,1,low,0,1,,0.26572765184132646
29,18420,36,351,extra time boost,6,16.28,,iphone,12.7,16,12,55,1,low,0,0,,0.20934768242563537
4,800,15,1011,special candy swap,11,16.28,,iphone,13.7,18,0,0,0,high,0,0,,0.18427826628965532
4,15337,4,50,wrapped candy blast,8,16.28,,android,11.2,76,2,18,0,low,1,0,,0.25049896893923307
59,5765,8,536,color bomb creation,2,16.28,,iphone,17.0,2,9,8,0,moderate,1,0,,0.18046872402924444
220,800,95,300,extra moves,0,16.28,,android,12.0,5,19,2,0,low,1,1,,0.2383486478508483
109,800,12,50,special candy swap,49,16.28,,iphone,16.3,22,0,11,0,low,1,0,,0.1958084136229734
265,800,7,1126,striped candy swipe,9,16.28,,iphone,19.3,0,1,11,0,high,0,1,,0.35093237325188903
27,10673,9,224,extra time boost,1,16.28,,ipad,13.1,6,23,0,0,low,0,0,,0.25105601439325126
4,800,5,375,striped candy swipe,47,16.28,,ipad,19.3,19,16,13,0,low,0,1,,0.33690335442076175
49,800,56,50,striped candy swipe,44,16.28,,iphone,14.2,12,3,0,0,low,0,0,,0.28652631461554495
90,6107,13,1357,color bomb usage,0,16.28,,iphone,12.7,9,1,7,1,low,0,1,,0.20934768242563537
91,800,34,487,striped candy swipe,7,16.28,,iphone,11.7,17,15,39,1,low,0,0,,0.2092778068514221
242,800,13,50,extra moves,9,16.28,,iphone,15.1,27,112,16,1,low,0,0,,0.3335860793608508
400,800,81,210,special candy swap,49,16.28,,ipad,12.6,8,9,5,1,low,0,0,,0.13436245982739492
71,69262,6,273,striped candy swipe,6,16.28,,ipad,11.2,0,45,28,0,moderate,1,0,,0.20300544590422895
338,13718,0,378,extra moves,17,16.28,,iphone,14.4,54,0,0,1,low,1,0,,0.2670593100009214
4,11083,95,119,fish usage,12,16.28,,iphone,16.3,36,5,0,0,low,1,0,,0.1958084136229734
4,800,5,50,fish usage,12,16.28,,ipad,13.3,7,5,13,1,low,0,0,,0.15924047678928932
4,800,26,723,striped candy blast,5,16.28,,ipad,12.2,6,1,37,0,low,0,0,,0.3232255188159385
4,10441,0,50,fish usage,7,16.28,,ipad,11.7,58,22,5,0,low,0,0,,0.1991739213374939
39,800,28,1226,extra moves,0,16.28,,android,14.7,0,30,11,0,low,0,1,,0.3178094895782792
4,800,83,844,fish blast,10,16.28,,iphone,13.7,18,5,9,0,low,0,0,,0.18427826628965532
4,800,67,159,special candy swap,22,16.28,,android,14.0,6,6,8,1,low,1,1,,0.33335085062079084
4,800,16,254,fish usage,27,16.28,,ipad,15.3,5,1,13,0,low,1,0,,0.26471128700129204
4,17672,36,1056,extra moves,0,16.28,,ipad,14.2,76,70,40,0,low,0,1,,0.2739851740047214
4,7556,39,2280,color bomb creation,0,16.28,,ipad,11.2,28,9,21,1,low,1,0,,0.20300544590422895
153,65938,0,50,extra moves,3,16.28,,android,12.5,7,22,0,1,low,0,0,,0.22606243858113395
4,6714,95,156,special candy swap,0,16.28,,android,11.2,28,70,114,0,low,0,0,,0.2514144317334905
196,10307,26,413,color bomb usage,0,16.28,,ipad,13.9,5,10,8,1,low,0,0,,0.1505718194622575
113,800,3,50,extra moves,7,16.28,,ipad,14.6,41,3,0,0,low,0,0,,0.2363122341093625
365,46485,73,246,extra moves,0,16.28,,ipad,15.8,20,16,4,0,low,1,0,,0.2374007837672025
6,74602,0,50,wrapped candy blast,6,16.28,,ipad,16.6,16,21,29,0,low,0,0,,0.2878502257695422
46,34960,0,50,extra moves,0,16.28,,iphone,17.2,19,4,3,0,low,1,1,,0.2934620904946295
4,800,10,50,wrapped candy blast,12,16.28,,iphone,11.2,16,6,10,0,low,1,0,,0.21325194208839376
4,800,0,108,extra time boost,5,16.28,,ipad,11.2,5,15,42,0,low,0,1,,0.20300544590422895
400,95000,11,1703,striped candy swipe,49,16.28,,iphone,19.2,6,67,6,0,low,1,0,,0.1492254784483836
4,10931,31,50,wrapped candy blast,40,16.28,,iphone,14.8,7,4,9,1,low,0,0,,0.2614647323286138
4,7452,0,50,striped candy blast,0,16.28,,ipad,16.3,24,0,0,0,low,0,0,,0.1862016929154373
99,91859,2,238,striped candy swipe,45,16.28,,ipad,11.2,3,10,0,0,low,0,0,,0.20300544590422895
35,3685,0,592,fish usage,5,16.28,,iphone,11.2,76,30,12,0,low,0,1,,0.21325194208839376
325,6364,0,336,color bomb usage,0,16.28,,android,13.9,56,20,0,0,high,0,0,,0.18944952348392005
4,800,31,747,fish usage,5,16.28,,android,15.5,3,33,36,0,low,0,0,,0.25907663436246986
93,800,12,119,color bomb usage,12,16.28,,iphone,11.2,14,7,54,1,low,1,0,,0.21325194208839376
9,13494,0,97,wrapped candy blast,26,16.28,,ipad,11.2,5,9,0,0,low,1,0,,0.20300544590422895
60,46977,11,50,special candy swap,0,16.28,,ipad,12.9,0,9,0,0,low,1,1,,0.23436470904240436
26,8769,1,395,extra time boost,0,16.28,,ipad,15.2,24,0,42,1,low,0,1,,0.24462403867129662
4,800,95,293,color bomb usage,10,16.28,,ipad,13.4,57,0,9,0,low,0,0,,0.2063911764994065
400,800,32,967,fish usage,49,16.28,,iphone,13.2,20,5,0,0,low,1,0,,0.2199524249249908
4,800,82,518,color bomb usage,31,16.28,,iphone,18.1,11,16,27,1,low,0,0,,0.21328807308999934
71,81256,0,99,extra moves,7,16.28,,ipad,14.1,7,0,10,0,low,0,0,,0.19755452147996716
126,800,11,729,striped candy swap,49,16.28,,android,16.2,3,0,17,0,low,0,0,,0.2919605690718015
341,800,68,1226,striped candy swipe,4,16.28,,iphone,11.9,5,15,9,0,low,0,1,,0.3177341409642384
4,883,21,50,wrapped candy blast,8,16.28,,iphone,11.2,76,12,40,1,low,1,0,,0.21325194208839376
4,1008,13,50,special candy swap,0,16.28,,ipad,11.2,7,32,10,0,low,1,0,,0.20300544590422895
42,800,7,257,special candy swap,6,16.28,,android,14.0,5,3,0,1,low,0,0,,0.3344339941397787
4,9183,78,293,special candy swap,1,16.28,,iphone,11.9,5,12,51,1,low,1,0,,0.3177341409642384
4,28655,0,70,fish blast,5,16.28,,iphone,15.0,7,17,0,0,moderate,0,0,,0.19288548520872412
4,5880,27,217,striped candy swipe,0,16.28,,android,12.3,19,6,41,1,high,0,0,,0.21935292001354767
4,800,28,379,color bomb usage,32,16.28,,android,15.1,59,48,13,0,low,0,1,,0.3828050511147362
344,800,13,898,extra moves,12,16.28,,iphone,13.4,2,12,162,0,low,0,1,,0.21676208597084
337,28714,9,50,fish usage,0,16.28,,iphone,11.7,0,12,79,0,low,1,0,,0.2092778068514221
112,53473,0,512,color bomb creation,19,16.28,,ipad,19.3,45,5,1,0,low,0,0,,0.33690335442076175
54,800,95,67,fish usage,6,16.28,,ipad,14.5,0,0,107,0,low,0,0,,0.2075992343618975
4,63675,43,50,color bomb creation,1,16.28,,iphone,16.5,15,4,0,0,low,0,0,,0.16755151343681396
268,9892,14,999,extra time boost,2,16.28,,android,14.8,7,0,13,1,low,0,1,,0.30491131200311145
4,800,79,688,extra moves,5,16.28,,iphone,15.6,38,14,126,1,high,1,0,,0.18058762811007642
400,95000,95,50,fish usage,9,16.28,,ipad,19.3,28,33,0,0,low,1,0,,0.33690335442076175
43,800,95,778,striped candy blast,41,16.28,,iphone,12.6,13,15,2,0,low,0,0,,0.14176052996274172
4,10773,18,50,striped candy swap,1,16.28,,android,11.2,6,29,0,0,low,1,1,,0.2514144317334905
4,37432,0,50,extra moves,0,16.28,,iphone,16.0,46,13,0,0,low,1,0,,0.12795449554153793
42,14157,14,393,wrapped candy blast,1,16.28,,iphone,12.6,5,14,0,1,low,1,0,,0.14176052996274172
203,800,95,497,special candy swap,12,16.28,,iphone,11.2,12,4,11,1,low,0,0,,0.21325194208839376
400,11904,95,913,fish usage,0,16.28,,ipad,12.0,21,0,0,1,low,0,0,,0.19181081517078635
4,800,3,218,fish blast,11,16.28,,ipad,15.1,29,20,39,1,low,1,0,,0.31990872316269425
183,10411,95,312,fish usage,13,16.28,,ipad,15.5,11,3,1,0,low,0,0,,0.20960541321213633
223,10944,5,175,extra moves,8,16.28,,iphone,13.6,27,35,1,0,low,0,0,,0.30395484811506857
4,800,42,437,wrapped candy swap,1,16.28,,ipad,16.7,4,6,8,0,low,0,1,,0.34550027344061107
237,800,18,178,fish usage,9,16.28,,iphone,11.3,0,1,6,0,low,1,0,,0.19148294455099246
20,1111,10,220,extra moves,1,16.28,,ipad,11.3,15,4,11,1,low,0,1,,0.18204040126648452
265,800,11,438,extra moves,12,16.28,,ipad,16.7,29,0,13,0,low,0,0,,0.34550027344061107
25,14184,29,50,fish usage,1,16.28,,ipad,17.7,26,112,10,1,low,0,0,,0.30610879426086585
4,33252,24,50,striped candy swipe,19,16.28,,iphone,11.2,12,21,41,1,low,0,1,,0.21325194208839376
197,800,1,230,extra time boost,3,16.28,,android,16.6,56,5,4,1,low,0,0,,0.34766571060198714
4,800,15,431,extra time boost,0,16.28,,android,11.7,0,26,5,0,low,1,1,,0.2469523411275909
4,800,19,50,extra time boost,6,16.28,,android,15.9,7,12,27,1,low,0,0,,0.26572765184132646
4,800,14,50,fish usage,38,16.28,,android,11.2,26,0,11,1,low,1,0,,0.25049896893923307
329,8482,0,97,extra moves,0,16.28,,iphone,11.2,14,10,0,1,low,1,0,,0.21325194208839376
7,35596,11,2280,color bomb usage,0,16.28,,ipad,12.2,13,112,11,0,low,0,1,,0.3232255188159385
4,43305,12,417,extra moves,0,16.28,,android,11.2,16,3,6,0,low,0,0,,0.2514144317334905
26,40974,21,50,extra moves,0,16.28,,ipad,12.6,50,7,162,0,low,0,0,,0.13436245982739492
4,95000,4,50,wrapped candy blast,0,16.28,,iphone,11.5,28,112,2,1,low,0,0,,0.23404544300398109
4,5900,64,428,special candy swap,0,16.28,,ipad,13.9,2,0,0,1,low,0,0,,0.1505718194622575
270,65553,14,608,special candy swap,18,16.28,,android,16.5,15,4,13,0,low,0,1,,0.1996106563208033
4,2978,1,50,extra time boost,0,16.28,,ipad,11.7,17,0,8,0,low,0,0,,0.1991739213374939
23,800,95,524,special candy swap,12,16.28,,ipad,19.3,5,0,6,1,low,0,1,,0.33690335442076175
400,3341,47,50,extra moves,10,16.28,,ipad,11.2,27,8,48,0,low,1,0,,0.20300544590422895
97,800,9,106,wrapped candy blast,10,16.28,,ipad,11.2,18,7,10,0,low,1,0,,0.20300544590422895
74,6363,69,50,fish blast,17,16.28,,ipad,14.2,27,1,86,0,low,0,0,,0.2739851740047214
195,800,16,465,fish usage,10,16.28,,iphone,11.2,0,0,13,0,low,0,0,,0.21325194208839376
308,2349,15,50,extra time boost,1,16.28,,iphone,11.2,0,0,0,1,low,1,0,,0.21325194208839376
330,962,34,535,extra moves,9,16.28,,ipad,15.5,12,3,9,0,low,0,0,,0.20960541321213633
400,72700,3,1273,fish blast,7,16.28,,iphone,13.3,27,23,0,1,low,1,1,,0.16774290531517327
179,5897,13,544,fish usage,7,16.28,,ipad,11.2,35,0,12,1,high,0,0,,0.20300544590422895
107,33216,38,136,striped candy swipe,16,16.28,,iphone,16.0,6,6,0,1,high,0,0,,0.12795449554153793
300,12802,95,90,wrapped candy blast,0,16.28,,iphone,11.2,29,112,12,1,low,1,1,,0.21325194208839376
4,67343,0,50,fish usage,0,16.28,,ipad,11.2,19,0,6,1,low,0,0,,0.20300544590422895
4,800,12,50,extra moves,0,16.28,,iphone,12.8,0,4,0,1,low,0,0,,0.24598070834319152
73,12271,0,50,striped candy swipe,5,5.51,,ipad,14.3,18,8,6,0,low,1,0,,0.38031815167666233
400,16601,2,537,color bomb usage,6,16.28,,iphone,14.2,0,3,0,1,low,0,0,,0.28652631461554495
245,800,95,250,extra time boost,4,16.28,,ipad,11.2,16,1,8,0,low,0,0,,0.20300544590422895
149,800,35,191,wrapped candy blast,49,16.28,,ipad,11.2,7,12,41,1,low,0,0,,0.20300544590422895
4,800,15,1019,striped candy swap,3,16.28,,iphone,13.4,6,0,12,0,low,0,0,,0.21676208597084
45,4034,57,50,special candy swap,26,16.28,,android,11.2,0,17,83,1,low,0,0,,0.2514144317334905
60,800,95,431,striped candy swipe,13,16.28,,iphone,17.2,2,0,1,1,low,0,1,,0.2934620904946295
4,12281,12,101,fish usage,9,16.28,,iphone,14.2,17,4,0,1,low,0,0,,0.28652631461554495
4,800,4,353,wrapped candy blast,17,16.28,,ipad,15.8,22,0,9,1,low,0,1,,0.2374007837672025
24,800,57,268,special candy swap,49,16.28,,ipad,11.2,23,22,33,1,low,0,0,,0.20300544590422895
234,13181,14,202,wrapped candy blast,0,16.28,,ipad,18.9,14,58,21,1,low,1,1,,0.23465909350545877
4,10277,0,50,fish usage,5,16.28,,ipad,12.4,18,0,19,0,low,1,0,,0.28524081452353917
4,800,95,114,color bomb creation,16,16.28,,ipad,17.6,76,0,10,0,low,1,0,,0.2192132636636253
94,7039,0,152,fish usage,3,16.28,,iphone,16.9,20,0,0,0,low,0,0,,0.31289829214020415
80,800,13,447,extra time boost,10,16.28,,ipad,15.8,4,10,99,0,low,0,0,,0.2374007837672025
90,28430,95,50,color bomb usage,49,16.28,,ipad,11.2,28,53,8,0,low,0,0,,0.20300544590422895
4,10223,66,336,wrapped candy blast,3,16.28,,ipad,11.4,6,2,39,1,low,0,0,,0.14045247181522005
58,800,95,409,color bomb usage,49,16.28,,iphone,12.0,20,17,0,0,low,1,0,,0.2016352250357119
400,800,16,2061,special candy swap,49,16.28,,ipad,12.3,19,0,12,0,low,0,1,,0.17566858830197626
